id,file_path,speech,speaker
slp_a0427,train/slp/arctic_a0427.wav,Enters now the psychology of the situation.,slp
jmk_b0065,train/jmk/arctic_b0065.wav,"Now have you got anything to say against me, Mr Philip.",jmk
slp_a0319,train/slp/arctic_a0319.wav,"And the Edinburgh Evening News says, with editorial gloom.",slp
gka_a0432,train/gka/arctic_a0432.wav,The boy at the wheel lost his head.,gka
rms_a0239,train/rms/arctic_a0239.wav,He cried in such genuine dismay that she broke into hearty laughter.,rms
clb_a0371,train/clb/arctic_a0371.wav,It issued a rate of forty two dollars a car on charcoal.,clb
rxr_a0492,train/rxr/arctic_a0492.wav,Burnt out like the crater of a volcano.,rxr
aew_a0543,train/aew/arctic_a0543.wav,"I had been born with no organic, chemical predisposition toward alcohol.",aew
awb_b0132,train/awb/arctic_b0132.wav,"There is no need of further detail, now--for you can understand.",awb
ljm_a0535,train/ljm/arctic_a0535.wav,A new preacher and a new doctrine come to Jerusalem.,ljm
lnh_a0154,train/lnh/arctic_a0154.wav,"He was smooth-shaven, and his hair and eyes were black.",lnh
eey_a0209,train/eey/arctic_a0209.wav,"It was not a large lake, and almost round.",eey
axb_a0493,train/axb/arctic_a0493.wav,"The boy, O'Brien, was specially maltreated.",axb
aup_a0277,train/aup/arctic_a0277.wav,"McCoy found a stifling, poisonous atmosphere in the pent cabin.",aup
lnh_a0589,train/lnh/arctic_a0589.wav,I was sick once -- typhoid.,lnh
jmk_a0471,train/jmk/arctic_a0471.wav,I saw Mr Pike nod his head grimly and sarcastically.,jmk
aew_a0077,train/aew/arctic_a0077.wav,"It is the fire, partly, she said.",aew
gka_a0151,train/gka/arctic_a0151.wav,"And MacDougall was beyond the trail, with three weeks to spare.",gka
aew_b0361,train/aew/arctic_b0361.wav,"There are the canals of China, and the Yang-tse River.",aew
eey_a0474,train/eey/arctic_a0474.wav,I sailed third mate in the little Vampire before you were born.,eey
aup_a0015,train/aup/arctic_a0015.wav,It's the aurora borealis.,aup
clb_a0138,train/clb/arctic_a0138.wav,In the picture he saw each moment a greater resemblance to Jeanne.,clb
jmk_a0040,train/jmk/arctic_a0040.wav,I suppose you wonder why she is coming up here.,jmk
lnh_b0377,train/lnh/arctic_b0377.wav,A scarlet loincloth completed his costume.,lnh
axb_a0457,train/axb/arctic_a0457.wav,What I saw I could not at first believe.,axb
lnh_b0266,train/lnh/arctic_b0266.wav,And now put yourself in my place for a moment.,lnh
aew_b0276,train/aew/arctic_b0276.wav,We were now good friends.,aew
slt_a0237,train/slt/arctic_a0237.wav,So Hughie and I did the managing ourselves.,slt
jmk_a0472,train/jmk/arctic_a0472.wav,"He is too keenly intelligent, too sharply sensitive, successfully to endure.",jmk
aew_b0225,train/aew/arctic_b0225.wav,The President of the United States was his friend.,aew
jmk_a0312,train/jmk/arctic_a0312.wav,It lived in perpetual apprehension of that quarter of the compass.,jmk
eey_a0586,train/eey/arctic_a0586.wav,We don't see ourselves as foolish.,eey
axb_a0533,train/axb/arctic_a0533.wav,"Dunham, can your boy go along with Jesse.",axb
rxr_a0555,train/rxr/arctic_a0555.wav,Jerry was so secure in his nook that he did not roll away.,rxr
gka_a0044,train/gka/arctic_a0044.wav,Her own betrayal of herself was like tonic to Philip.,gka
slp_a0035,train/slp/arctic_a0035.wav,"He stopped, and Philip nodded at the horrified question in his eyes.",slp
bdl_a0297,train/bdl/arctic_a0297.wav,There's a big English general right now whose name is Roberts.,bdl
eey_a0224,train/eey/arctic_a0224.wav,"She nodded, and her eyes grew soft and moist.",eey
clb_b0160,train/clb/arctic_b0160.wav,It was over when he made his way through the ring of spectators.,clb
bdl_b0140,train/bdl/arctic_b0140.wav,"They edged nearer, and stood shoulder to shoulder facing their world.",bdl
slt_a0063,train/slt/arctic_a0063.wav,"Yes, it was a man who asked, a stranger.",slt
fem_a0314,train/fem/arctic_a0314.wav,Thus was momentum gained in the Younger World.,fem
aup_a0048,train/aup/arctic_a0048.wav,"He looked at the handkerchief more, closely.",aup
awb_b0068,train/awb/arctic_b0068.wav,Only the chance sound had led him to observe them.,awb
ksp_b0051,train/ksp/arctic_b0051.wav,The sixth day he spent in the cabin with Gregson.,ksp
ljm_a0237,train/ljm/arctic_a0237.wav,So Hughie and I did the managing ourselves.,ljm
awb_a0437,train/awb/arctic_a0437.wav,A half a case of tobacco was worth three pounds.,awb
rms_b0363,train/rms/arctic_b0363.wav,She was built primarily to sail.,rms
rms_a0243,train/rms/arctic_a0243.wav,I only read the quotations.,rms
awb_a0516,train/awb/arctic_a0516.wav,We must give ourselves and not our money alone.,awb
rms_b0337,train/rms/arctic_b0337.wav,Here he got a fresh thrill.,rms
ksp_b0417,train/ksp/arctic_b0417.wav,The next thing to watch out for is bed sores.,ksp
bdl_a0015,train/bdl/arctic_a0015.wav,It's the aurora borealis.,bdl
bdl_b0492,train/bdl/arctic_b0492.wav,Thus he turned the tenets and jargon of psychology back on me.,bdl
fem_a0287,train/fem/arctic_a0287.wav,Keep an eye on him.,fem
rxr_a0197,train/rxr/arctic_a0197.wav,"Such a dog the wise driver kills, or turns loose.",rxr
rxr_a0571,train/rxr/arctic_a0571.wav,He had forgotten to build a fire and thaw out.,rxr
aup_a0211,train/aup/arctic_a0211.wav,It drowned all sound that brute agony and death may have made.,aup
lnh_a0146,train/lnh/arctic_a0146.wav,"Of course, that is uninteresting, she continued.",lnh
axb_a0026,train/axb/arctic_a0026.wav,It occurred to me that there would have to be an accounting.,axb
ksp_b0296,train/ksp/arctic_b0296.wav,At times I wondered where Sir Archibald got his style.,ksp
jmk_a0484,train/jmk/arctic_a0484.wav,No-sir-ee.,jmk
slp_a0159,train/slp/arctic_a0159.wav,They look as though he had been drumming a piano all his life.,slp
ksp_b0124,train/ksp/arctic_b0124.wav,"Two weeks passed, and in that time Thorpe left camp three times.",ksp
gka_a0282,train/gka/arctic_a0282.wav,If you mean to insinuate -- Brentwood began hotly.,gka
jmk_a0552,train/jmk/arctic_a0552.wav,"Yet he dreams he is immortal, I argue feebly.",jmk
clb_b0065,train/clb/arctic_b0065.wav,"Now have you got anything to say against me, Mr Philip.",clb
aup_a0165,train/aup/arctic_a0165.wav,They are to attack your camp tomorrow night.,aup
eey_a0286,train/eey/arctic_a0286.wav,Give them their choice between a fine or an official whipping.,eey
aew_a0146,train/aew/arctic_a0146.wav,"Of course, that is uninteresting, she continued.",aew
jmk_b0306,train/jmk/arctic_b0306.wav,"Cameron looked at his hands with their long, sinewy fingers.",jmk
rms_b0142,train/rms/arctic_b0142.wav,Something vastly more thrilling had come into it now.,rms
jmk_b0139,train/jmk/arctic_b0139.wav,Together they ate the rabbit.,jmk
axb_a0500,train/axb/arctic_a0500.wav,Who the devil gave it to you to be judge and jury.,axb
bdl_a0315,train/bdl/arctic_a0315.wav,"Saxon waited, for she knew a fresh idea had struck Billy.",bdl
rxr_a0552,train/rxr/arctic_a0552.wav,"Yet he dreams he is immortal, I argue feebly.",rxr
clb_b0523,train/clb/arctic_b0523.wav,"The Russian music player, the Count, was her obedient slave.",clb
rms_a0294,train/rms/arctic_a0294.wav,He had been foiled in his attempt to escape.,rms
lnh_b0071,train/lnh/arctic_b0071.wav,There was no answer from the other side.,lnh
eey_a0503,train/eey/arctic_a0503.wav,His beady black eyes saw bargains where other men saw bankruptcy.,eey
clb_a0426,train/clb/arctic_a0426.wav,They do not know the length of time of incubation.,clb
slt_b0392,train/slt/arctic_b0392.wav,"Yes, sir, he answered, with cheerful alacrity.",slt
lnh_a0375,train/lnh/arctic_a0375.wav,The butchers and meat cutters refused to handle meat destined for unfair restaurants.,lnh
fem_a0346,train/fem/arctic_a0346.wav,Get down and dig in.,fem
lnh_b0051,train/lnh/arctic_b0051.wav,The sixth day he spent in the cabin with Gregson.,lnh
aew_a0424,train/aew/arctic_a0424.wav,"Obviously, it was a disease that could be contracted by contact.",aew
slt_a0197,train/slt/arctic_a0197.wav,"Such a dog the wise driver kills, or turns loose.",slt
gka_a0478,train/gka/arctic_a0478.wav,"Also, she has forbidden them smoking their pipes in the after-room.",gka
ksp_b0291,train/ksp/arctic_b0291.wav,The awe of man rushed over him again.,ksp
jmk_b0075,train/jmk/arctic_b0075.wav,"In that case he could not miss them, if he used caution.",jmk
fem_a0027,train/fem/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor.,fem
lnh_a0297,train/lnh/arctic_a0297.wav,There's a big English general right now whose name is Roberts.,lnh
fem_a0126,train/fem/arctic_a0126.wav,Each day she became a more vital part of him.,fem
aup_a0184,train/aup/arctic_a0184.wav,"Don't you see, I'm chewing this thing in two.",aup
slt_b0020,train/slt/arctic_b0020.wav,He made no reply as he waited for Whittemore to continue.,slt
eey_a0336,train/eey/arctic_a0336.wav,So unexpected was my charge that I knocked him off his feet.,eey
clb_b0415,train/clb/arctic_b0415.wav,There was nothing for us but the wide raw ocean.,clb
bdl_a0166,train/bdl/arctic_a0166.wav,Two days ago Jeanne learned where her father's men were hiding.,bdl
eey_a0535,train/eey/arctic_a0535.wav,A new preacher and a new doctrine come to Jerusalem.,eey
slt_b0355,train/slt/arctic_b0355.wav,There was proper division of labor in the work they individually performed.,slt
awb_a0523,train/awb/arctic_a0523.wav,He was fond of quoting a fragment from a certain poem.,awb
slp_a0520,train/slp/arctic_a0520.wav,He was fond of quoting a fragment from a certain poem.,slp
lnh_b0358,train/lnh/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip.,lnh
slt_a0476,train/slt/arctic_a0476.wav,At this moment I felt a stir at my shoulder.,slt
lnh_a0461,train/lnh/arctic_a0461.wav,"Ah, we were very close together in that moment.",lnh
clb_b0173,train/clb/arctic_b0173.wav,To these he gave castor oil.,clb
lnh_a0369,train/lnh/arctic_a0369.wav,"In partnership with Daylight, the pair raided the San Jose Interurban.",lnh
aew_b0496,train/aew/arctic_b0496.wav,I have seen myself that one man contemplated by Pascal's philosophic eye.,aew
aew_b0442,train/aew/arctic_b0442.wav,He had become a man very early in life.,aew
aup_a0002,train/aup/arctic_a0002.wav,"Not at this particular case, Tom, apologized Whittemore.",aup
slt_b0024,train/slt/arctic_b0024.wav,"It is growing, every day, every hour.",slt
clb_a0100,train/clb/arctic_a0100.wav,"You must sleep, he urged.",clb
slt_a0182,train/slt/arctic_a0182.wav,This time he did not yap for mercy.,slt
axb_a0304,train/axb/arctic_a0304.wav,I graduated last of my class.,axb
ahw_a0420,train/ahw/arctic_a0420.wav,When I came to I was waving my hat and murmuring ecstatically. ,ahw
aew_b0145,train/aew/arctic_b0145.wav,"Besides, had he not whipped the big owl in the forest.",aew
ksp_a0378,train/ksp/arctic_a0378.wav,That's why its boundaries are all gouged and jagged.,ksp
aup_a0068,train/aup/arctic_a0068.wav,In a flash Philip followed its direction.,aup
eey_a0484,train/eey/arctic_a0484.wav,No-sir-ee.,eey
slt_b0312,train/slt/arctic_b0312.wav,"Dig in; you're sure good, was Daylight's answer.",slt
clb_b0432,train/clb/arctic_b0432.wav,"He is a candidate, rising from the serf class to our class.",clb
aew_b0436,train/aew/arctic_b0436.wav,Famine had been my great ally.,aew
bdl_b0491,train/bdl/arctic_b0491.wav,"Jacob Brinker, who was his roadmate, brought the news.",bdl
ksp_a0244,train/ksp/arctic_a0244.wav,He was the soul of devotion to his employers.,ksp
rms_a0039,train/rms/arctic_a0039.wav,The ship should be in within a week or ten days.,rms
rms_b0382,train/rms/arctic_b0382.wav,I defy any man to get a Solomon Island sore in California.,rms
slp_a0009,train/slp/arctic_a0009.wav,"He turned sharply, and faced Gregson across the table.",slp
slt_a0437,train/slt/arctic_a0437.wav,By that answer my professional medical prestige stood or fell.,slt
bdl_a0528,train/bdl/arctic_a0528.wav,"Men who endure it, call it living death.",bdl
awb_b0529,train/awb/arctic_b0529.wav,The very idea of it was preposterous.,awb
jmk_a0329,train/jmk/arctic_a0329.wav,"Ah, indeed.",jmk
aew_b0172,train/aew/arctic_b0172.wav,On the far corner of the compound fence a hawk brooded.,aew
clb_a0042,train/clb/arctic_a0042.wav,How could he explain his possession of the sketch.,clb
jmk_a0224,train/jmk/arctic_a0224.wav,"She nodded, and her eyes grew soft and moist.",jmk
ljm_a0479,train/ljm/arctic_a0479.wav,"I tried to read George Moore last night, and was dreadfully bored.",ljm
lnh_b0255,train/lnh/arctic_b0255.wav,"Then, again, Tudor had such an irritating way about him.",lnh
bdl_b0483,train/bdl/arctic_b0483.wav,The flower of the artistic and intellectual world were revolutionists.,bdl
awb_a0306,train/awb/arctic_a0306.wav,I graduated last of my class.,awb
awb_a0334,train/awb/arctic_a0334.wav,"Unconsciously, our yells and exclamations yielded to this rhythm.",awb
aew_b0405,train/aew/arctic_b0405.wav,"And each year something happened, and I did not go.",aew
awb_b0460,train/awb/arctic_b0460.wav,"The history of the eighteenth century is written, Ernest prompted.",awb
ksp_b0207,train/ksp/arctic_b0207.wav,"I'm as good as a man, she urged.",ksp
awb_b0309,train/awb/arctic_b0309.wav,Nor was Elam Harnish an exception.,awb
aup_a0142,train/aup/arctic_a0142.wav,"Such things had occurred before, he told Philip.",aup
clb_a0321,train/clb/arctic_a0321.wav,The log on which Lop-Ear was lying got adrift.,clb
aew_a0255,train/aew/arctic_a0255.wav,"You won't die of malnutrition, be sure of that.",aew
jmk_b0333,train/jmk/arctic_b0333.wav,"It does, was her audacious answer.",jmk
ksp_a0565,train/ksp/arctic_a0565.wav,"With them were Indians, also three other men.",ksp
aup_a0044,train/aup/arctic_a0044.wav,Her own betrayal of herself was like tonic to Philip.,aup
awb_a0050,train/awb/arctic_a0050.wav,In spite of their absurdity the words affected Philip curiously.,awb
slp_a0306,train/slp/arctic_a0306.wav,He was pressing beyond the limits of his vocabulary.,slp
ksp_a0410,train/ksp/arctic_a0410.wav,So we have to fit the boat throughout with oil lamps as well.,ksp
ljm_a0273,train/ljm/arctic_a0273.wav,They are big trees and require plenty of room.,ljm
axb_a0465,train/axb/arctic_a0465.wav,He'll never do a tap of work the whole Voyage.,axb
bdl_b0378,train/bdl/arctic_b0378.wav,I like to speculate upon the glorious future of man.,bdl
slt_b0242,train/slt/arctic_b0242.wav,The Japanese understood as we could never school ourselves or hope to understand.,slt
lnh_a0238,train/lnh/arctic_a0238.wav,It happened to him at the Gallina Society in Oakland one afternoon.,lnh
lnh_a0187,train/lnh/arctic_a0187.wav,Ahead of them they saw a glimmer of sunshine.,lnh
lnh_a0015,train/lnh/arctic_a0015.wav,It's the aurora borealis.,lnh
slt_a0098,train/slt/arctic_a0098.wav,Shall I carry you.,slt
awb_a0225,train/awb/arctic_a0225.wav,"My, I'm almost homesick for it already.",awb
jmk_a0541,train/jmk/arctic_a0541.wav,The Warden with a quart of champagne.,jmk
awb_b0146,train/awb/arctic_b0146.wav,"After all, it was simply a mistake in judgment.",awb
ksp_b0079,train/ksp/arctic_b0079.wav,The truth of it set Jeanne quivering.,ksp
slt_b0237,train/slt/arctic_b0237.wav,They just lay off in the bush and plugged away.,slt
rms_a0549,train/rms/arctic_a0549.wav,Do you know that we weigh every pound of coal we burn.,rms
slt_a0178,train/slt/arctic_a0178.wav,Every bone in her aged body seemed broken or dislocated.,slt
awb_a0557,train/awb/arctic_a0557.wav,"JACK LONDON WAIKIKI BEACH, HONOLULU, OAHU, T.H",awb
clb_a0490,train/clb/arctic_a0490.wav,Both Johnny and his mother shuffled their feet as they walked.,clb
bdl_b0013,train/bdl/arctic_b0013.wav,"Lakes and rivers, hundreds of them, thousands of them.",bdl
aup_a0076,train/aup/arctic_a0076.wav,The gray eyes faltered; the flush deepened.,aup
rms_a0557,train/rms/arctic_a0557.wav,The last refugee had passed.,rms
bdl_a0141,train/bdl/arctic_a0141.wav,It seems like a strange pointing of the hand of God.,bdl
ksp_b0507,train/ksp/arctic_b0507.wav,Did I possess too much vitality.,ksp
rms_a0465,train/rms/arctic_a0465.wav,He'll never do a tap of work the whole Voyage.,rms
rms_a0252,train/rms/arctic_a0252.wav,O'Brien had been a clean living young man with ideals.,rms
awb_b0364,train/awb/arctic_b0364.wav,In the Bohemian Club of San Francisco there are some crack sailors.,awb
ksp_b0377,train/ksp/arctic_b0377.wav,A scarlet loincloth completed his costume.,ksp
jmk_a0516,train/jmk/arctic_a0516.wav,"Also, there was awe in their faces.",jmk
aew_a0296,train/aew/arctic_a0296.wav,Bassett was a fastidious man.,aew
aew_a0045,train/aew/arctic_a0045.wav,He moved away as quietly as he had come.,aew
lnh_a0540,train/lnh/arctic_a0540.wav,"Yea, so are all the lesser animals of today clean.",lnh
ahw_a0160,train/ahw/arctic_a0160.wav,You want to go over and see his gang throw dirt. ,ahw
